Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_name,sex,SRA Study,Submitter_Id,create_date,version
ERR2784549,OTHER,301,35861001,PRJEB28381,SAMEA4861037,24484349,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796626,SAMEA4861037,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861037,CH6c.JAX2.4.C,female,ERP110576,CH6c.JAX2.4.C,2019-04-04T15:55:00Z,1
ERR2784550,OTHER,301,26242150,PRJEB28381,SAMEA4861038,17700571,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796627,SAMEA4861038,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861038,CH6c.JAX2.4.I,female,ERP110576,CH6c.JAX2.4.I,2019-04-04T15:55:00Z,1
ERR2784551,OTHER,301,32386460,PRJEB28381,SAMEA4861039,22252837,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796628,SAMEA4861039,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861039,CH6c.JAX2.4.P,female,ERP110576,CH6c.JAX2.4.P,2019-04-04T15:55:00Z,1
ERR2784552,OTHER,301,12729695,PRJEB28381,SAMEA4861040,8585919,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796629,SAMEA4861040,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861040,CH6c.TAC2.3.C,female,ERP110576,CH6c.TAC2.3.C,2019-04-04T15:55:00Z,1
ERR2784553,OTHER,301,26578183,PRJEB28381,SAMEA4861041,17984554,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796630,SAMEA4861041,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861041,CH6c.TAC2.3.P,female,ERP110576,CH6c.TAC2.3.P,2019-04-04T15:55:00Z,1
ERR2784554,OTHER,301,34804180,PRJEB28381,SAMEA4861042,23976267,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796631,SAMEA4861042,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861042,CH6d.JAX2.4.C,female,ERP110576,CH6d.JAX2.4.C,2019-04-04T15:55:00Z,1
ERR2784555,OTHER,301,28370985,PRJEB28381,SAMEA4861043,19379792,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796632,SAMEA4861043,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861043,CH6d.JAX2.4.P,female,ERP110576,CH6d.JAX2.4.P,2019-04-04T15:55:00Z,1
ERR2784556,OTHER,301,18193984,PRJEB28381,SAMEA4861044,12592684,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796633,SAMEA4861044,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:05Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861044,CH6d.TAC2.3.C,female,ERP110576,CH6d.TAC2.3.C,2019-04-04T15:56:00Z,1
ERR2784557,OTHER,301,32447156,PRJEB28381,SAMEA4861045,22334234,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796634,SAMEA4861045,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861045,CH6d.TAC2.3.P,female,ERP110576,CH6d.TAC2.3.P,2019-04-04T15:56:00Z,1
ERR2784558,OTHER,301,36832972,PRJEB28381,SAMEA4861046,25367479,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796635,SAMEA4861046,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861046,CH6sa.JAX2.4.C,male,ERP110576,CH6sa.JAX2.4.C,2019-04-04T15:56:00Z,1
ERR2784559,OTHER,301,31346560,PRJEB28381,SAMEA4861047,21139272,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796636,SAMEA4861047,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861047,CH6sa.JAX2.4.I,male,ERP110576,CH6sa.JAX2.4.I,2019-04-04T15:56:00Z,1
ERR2784560,OTHER,301,45036052,PRJEB28381,SAMEA4861048,31058850,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796637,SAMEA4861048,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861048,CH6sa.JAX2.4.P,male,ERP110576,CH6sa.JAX2.4.P,2019-04-04T15:56:00Z,1
ERR2784561,OTHER,301,25718202,PRJEB28381,SAMEA4861049,17491200,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796638,SAMEA4861049,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861049,CH6sa.TAC2.3.C,male,ERP110576,CH6sa.TAC2.3.C,2019-04-04T15:56:00Z,1
ERR2784562,OTHER,301,26797282,PRJEB28381,SAMEA4861050,18320808,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796639,SAMEA4861050,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861050,CH6sa.TAC2.3.P,male,ERP110576,CH6sa.TAC2.3.P,2019-04-04T15:56:00Z,1
ERR2784563,OTHER,301,33156118,PRJEB28381,SAMEA4861051,22530563,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796640,SAMEA4861051,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861051,CH6sb.JAX2.4.C,male,ERP110576,CH6sb.JAX2.4.C,2019-04-04T15:56:00Z,1
ERR2784564,OTHER,301,23163555,PRJEB28381,SAMEA4861052,16087465,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796641,SAMEA4861052,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861052,CH6sb.JAX2.4.I,male,ERP110576,CH6sb.JAX2.4.I,2019-04-04T15:56:00Z,1
ERR2784565,OTHER,301,21265558,PRJEB28381,SAMEA4861053,14580887,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796642,SAMEA4861053,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861053,CH6sb.JAX2.4.P,male,ERP110576,CH6sb.JAX2.4.P,2019-04-04T15:56:00Z,1
ERR2784566,OTHER,301,34088074,PRJEB28381,SAMEA4861054,23050818,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796643,SAMEA4861054,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861054,CH6sb.TAC2.3.C,male,ERP110576,CH6sb.TAC2.3.C,2019-04-04T15:57:00Z,1
ERR2784567,OTHER,301,21679019,PRJEB28381,SAMEA4861055,14766567,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796644,SAMEA4861055,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:44Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861055,CH6sb.TAC2.3.I,male,ERP110576,CH6sb.TAC2.3.I,2019-04-04T15:57:00Z,1
ERR2784568,OTHER,301,30650992,PRJEB28381,SAMEA4861056,21159696,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796645,SAMEA4861056,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861056,CH6sb.TAC2.3.P,male,ERP110576,CH6sb.TAC2.3.P,2019-04-04T15:57:00Z,1
ERR2784569,OTHER,301,33016927,PRJEB28381,SAMEA4861057,21458782,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796646,SAMEA4861057,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861057,CH7a.JAX3.2.C,female,ERP110576,CH7a.JAX3.2.C,2019-04-04T15:57:00Z,1
ERR2784570,OTHER,301,27187607,PRJEB28381,SAMEA4861058,17461602,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796647,SAMEA4861058,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861058,CH7a.JAX3.2.I,female,ERP110576,CH7a.JAX3.2.I,2019-04-04T15:57:00Z,1
ERR2784571,OTHER,301,30367747,PRJEB28381,SAMEA4861059,20622988,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796648,SAMEA4861059,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861059,CH7a.JAX3.2.P,female,ERP110576,CH7a.JAX3.2.P,2019-04-04T15:57:00Z,1
ERR2784572,OTHER,301,35921093,PRJEB28381,SAMEA4861060,23384988,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796649,SAMEA4861060,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861060,CH7a.TAC3.2.C,female,ERP110576,CH7a.TAC3.2.C,2019-04-04T15:57:00Z,1
ERR2784573,OTHER,301,34063336,PRJEB28381,SAMEA4861061,22210711,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796650,SAMEA4861061,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861061,CH7a.TAC3.2.P,female,ERP110576,CH7a.TAC3.2.P,2019-04-04T15:57:00Z,1
ERR2784574,OTHER,301,32351310,PRJEB28381,SAMEA4861062,21114280,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796651,SAMEA4861062,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861062,CH7sa.JAX3.2.C,male,ERP110576,CH7sa.JAX3.2.C,2019-04-04T15:57:00Z,1
ERR2784575,OTHER,301,9978671,PRJEB28381,SAMEA4861063,6571723,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796652,SAMEA4861063,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861063,CH7sa.JAX3.2.I,male,ERP110576,CH7sa.JAX3.2.I,2019-04-04T15:57:00Z,1
ERR2784576,OTHER,301,30181908,PRJEB28381,SAMEA4861064,19918765,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796653,SAMEA4861064,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861064,CH7sa.JAX3.2.P,male,ERP110576,CH7sa.JAX3.2.P,2019-04-04T15:57:00Z,1
ERR2784577,OTHER,301,30914051,PRJEB28381,SAMEA4861065,20260792,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796654,SAMEA4861065,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861065,CH7sa.TAC3.2.C,male,ERP110576,CH7sa.TAC3.2.C,2019-04-04T15:57:00Z,1
ERR2784578,OTHER,301,39027244,PRJEB28381,SAMEA4861066,25444124,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796655,SAMEA4861066,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861066,CH7sa.TAC3.2.I,male,ERP110576,CH7sa.TAC3.2.I,2019-04-04T15:58:00Z,1
ERR2784579,OTHER,301,28065257,PRJEB28381,SAMEA4861067,18620004,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796656,SAMEA4861067,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:06Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861067,CH7sa.TAC3.2.P,male,ERP110576,CH7sa.TAC3.2.P,2019-04-04T15:58:00Z,1
ERR2784580,OTHER,301,28523003,PRJEB28381,SAMEA4861110,18642262,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796657,SAMEA4861110,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861110,J.T.F2.1.C1,female,ERP110576,J.T.F2.1.C1,2019-04-04T15:58:00Z,1
ERR2784581,OTHER,301,31896120,PRJEB28381,SAMEA4861111,21064946,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796658,SAMEA4861111,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861111,J.T.F2.1.C2,female,ERP110576,J.T.F2.1.C2,2019-04-04T15:58:00Z,1
ERR2784582,OTHER,301,31549597,PRJEB28381,SAMEA4861112,20707898,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796659,SAMEA4861112,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861112,J.T.F2.1.C3,female,ERP110576,J.T.F2.1.C3,2019-04-04T15:58:00Z,1
ERR2784583,OTHER,301,29914016,PRJEB28381,SAMEA4861113,19464668,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796660,SAMEA4861113,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861113,J.T.F2.1.C4,male,ERP110576,J.T.F2.1.C4,2019-04-04T15:58:00Z,1
ERR2784584,OTHER,301,33808655,PRJEB28381,SAMEA4861115,22150526,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796661,SAMEA4861115,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861115,J.T.F2.1.I14,male,ERP110576,J.T.F2.1.I14,2019-04-04T15:58:00Z,1
ERR2784585,OTHER,301,24948077,PRJEB28381,SAMEA4861116,16427107,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796662,SAMEA4861116,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861116,J.T.F2.1.I15,male,ERP110576,J.T.F2.1.I15,2019-04-04T15:58:00Z,1
ERR2784586,OTHER,301,27161977,PRJEB28381,SAMEA4861114,17714558,UNIVERSITY OF TORONTO,house mouse,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796663,SAMEA4861114,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861114,J.T.F2.1.I1,female,ERP110576,J.T.F2.1.I1,2019-04-04T15:58:00Z,1
ERR2784587,OTHER,301,30096650,PRJEB28381,SAMEA4861117,19953880,UNIVERSITY OF TORONTO,house mouse,public,"run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2019-04-01,2019-04-01T00:00:00Z,2018-11-16,2018-08-27,ERX2796664,SAMEA4861117,UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,2019-04-01T17:02:45Z,2018-08-27T18:34:07Z,public,Illumina MiSeq,unspecified,PAIRED,PCR,METAGENOMIC,Mus musculus,ILLUMINA,2019-04-02T00:00:00Z,SAMEA4861117,J.T.F2.1.I2,female,ERP110576,J.T.F2.1.I2,2019-04-04T15:58:00Z,1
